,Date,5,10,20,40,60,ticker
848,2018/6/27,15.6048449,16.32099057,19.50323064,17.18052627,18.11949252,510050.SH
849,2018/6/28,15.21075262,16.25712645,18.62530287,17.27631244,17.78479166,510050.SH
850,2018/6/29,27.88128458,22.15952993,19.09591654,18.25261168,18.39459819,510050.SH
851,2018/7/2,34.8716093,26.44528171,22.77277139,20.37484025,19.86013386,510050.SH
852,2018/7/3,36.52104325,26.03744443,21.63755245,19.93610479,19.8873395,510050.SH
853,2018/7/4,34.66202785,25.71995582,21.38391575,19.46886824,19.9257771,510050.SH
854,2018/7/5,34.75029412,26.13113104,21.49317317,19.48310613,19.8577033,510050.SH
855,2018/7/6,31.36065058,28.0469635,22.44105553,19.87457779,19.43918396,510050.SH
856,2018/7/9,22.70251906,32.17338339,25.10616954,21.41389782,20.45477432,510050.SH
857,2018/7/10,23.46416014,31.78048405,24.97508091,21.16381717,20.34422936,510050.SH
858,2018/7/11,26.83117366,30.75633039,24.87962288,21.42672053,20.49381469,510050.SH
859,2018/7/12,28.30189532,31.9283771,26.41539394,22.04231173,20.50071856,510050.SH
860,2018/7/13,28.35907181,30.06584961,26.42626382,22.03475718,20.40012197,510050.SH
861,2018/7/16,21.47947248,21.92528714,26.41834021,21.5868117,20.39122175,510050.SH
862,2018/7/17,21.85339986,22.45579966,25.22035385,21.58799639,20.22315789,510050.SH
863,2018/7/18,18.45954656,22.04356075,25.22071958,21.56631208,20.04500266,510050.SH
864,2018/7/19,8.298352825,22.00386174,25.30326308,21.31552823,19.99041126,510050.SH
865,2018/7/20,22.46071068,24.39113033,27.24878824,22.4257847,20.20735765,510050.SH
866,2018/7/23,21.10343006,20.84886986,26.69149573,22.64266321,20.29480317,510050.SH
867,2018/7/24,18.64975187,21.65266679,26.86583584,22.97894654,20.37976299,510050.SH
868,2018/7/25,16.4492742,18.79171337,25.37708672,22.95183595,20.35700169,510050.SH
869,2018/7/26,24.13680091,19.14697405,25.62339235,22.60424124,20.52425213,510050.SH
870,2018/7/27,18.00092887,19.1907552,24.60471097,22.05269231,20.51175943,510050.SH
871,2018/7/30,16.55029175,18.33418694,19.6714797,22.08514572,20.48489448,510050.SH
872,2018/7/31,11.13257115,17.51331195,19.6722762,21.68784151,20.24663328,510050.SH
873,2018/8/1,18.74167981,21.94079649,21.40570962,22.32567048,20.48745395,510050.SH
874,2018/8/2,21.42940861,24.99441842,23.04926605,22.85691363,20.89294733,510050.SH
875,2018/8/3,20.50190022,20.82384755,23.00400817,22.92947737,20.9452997,510050.SH
876,2018/8/6,18.40597291,19.26005622,20.44847055,22.66989749,20.94531544,510050.SH
877,2018/8/7,34.17301344,24.18392244,23.20417934,24.01487798,21.79672935,510050.SH
878,2018/8/8,31.93042847,24.75007993,23.07394746,24.0732143,21.95823749,510050.SH
879,2018/8/9,31.74937267,27.60098116,23.31430712,24.81547879,22.37787517,510050.SH
880,2018/8/10,29.05891851,27.60098116,23.31496228,24.8104129,22.35477787,510050.SH
881,2018/8/13,31.30969611,27.73862612,23.43605934,24.89710991,22.14016519,510050.SH
882,2018/8/14,22.70907028,27.57023158,23.34823416,24.15834562,22.13760537,510050.SH
883,2018/8/15,27.81728239,28.23242796,25.13560215,24.94897323,22.66803073,510050.SH
884,2018/8/16,17.08150847,26.43630754,25.07576109,24.91175815,22.45230497,510050.SH
885,2018/8/17,15.82811784,26.73514745,23.36963298,25.07735931,22.56751864,510050.SH
886,2018/8/20,24.46841439,28.08838905,23.74526486,25.02410448,22.8381135,510050.SH
887,2018/8/21,28.7187851,24.41756346,23.69626895,25.20843601,23.05381806,510050.SH
888,2018/8/22,19.39561197,23.32649394,23.71933656,24.57515769,23.04500288,510050.SH
889,2018/8/23,19.06668416,19.95004386,23.44642828,24.4513207,22.70254296,510050.SH
890,2018/8/24,10.61937982,20.27263801,23.5701625,23.8736223,22.37011804,510050.SH
891,2018/8/27,12.16371091,21.86214413,24.54177209,22.18991565,22.72449948,510050.SH
892,2018/8/28,13.60311298,21.93973074,24.54597469,22.23610905,22.47139442,510050.SH
893,2018/8/29,14.56148628,16.17782659,23.16660697,22.12011945,22.45490632,510050.SH
894,2018/8/30,16.94475525,17.14508258,21.98886998,22.24724396,22.49312687,510050.SH
895,2018/8/31,17.12207586,15.196375,21.65189666,22.05575754,22.49086163,510050.SH
896,2018/9/3,3.102991668,14.14671089,21.70954964,20.87681616,22.29084259,510050.SH
897,2018/9/4,14.35420418,14.0620988,19.60049218,21.20269385,22.5063025,510050.SH
898,2018/9/5,22.6068984,19.614898,20.98330173,21.78220118,22.9471627,510050.SH
899,2018/9/6,22.65607267,19.81649916,19.35314505,21.25234788,22.97474654,510050.SH
900,2018/9/7,25.21264296,20.40386783,19.79640472,21.40995166,23.08890793,510050.SH
901,2018/9/10,25.821248,17.3561028,19.81041097,21.47460747,23.15519628,510050.SH
902,2018/9/11,19.80192472,17.41123121,19.90420687,21.49100127,22.66045946,510050.SH
903,2018/9/12,13.08439509,17.42535571,17.86846527,21.52656675,22.69245947,510050.SH
904,2018/9/13,17.61667007,19.65160259,18.57894702,21.79006221,22.86742075,510050.SH
905,2018/9/14,15.79168459,19.85480152,17.87296483,20.73179487,22.87685731,510050.SH
906,2018/9/17,15.53518416,20.20321324,17.38151797,20.60795253,22.61787518,510050.SH
907,2018/9/18,22.62401385,22.9021903,18.72762393,21.18251722,23.09088463,510050.SH
908,2018/9/19,19.93830669,19.26565421,19.03272591,21.3567017,22.71507761,510050.SH
909,2018/9/20,19.82959755,18.38006208,18.99577789,21.11930262,22.6142536,510050.SH
910,2018/9/21,28.30760614,24.41820686,22.58634357,22.92454477,23.30126672,510050.SH
911,2018/9/25,29.74064874,24.82228028,22.22408482,23.12013263,22.02894136,510050.SH
912,2018/9/26,27.79545148,24.19392946,22.67718684,23.3908574,22.19107362,510050.SH
913,2018/9/27,29.39144778,23.71348998,22.70656313,22.66007633,22.12454223,510050.SH
914,2018/9/28,29.03444837,23.58168385,22.7058341,22.09261737,22.22031267,510050.SH
915,2018/10/8,40.27571867,36.82680607,28.99335127,25.27117267,24.3427281,510050.SH
916,2018/10/9,40.86009393,36.25302899,28.99828598,25.28710706,23.64392943,510050.SH
917,2018/10/10,37.84455487,34.34422421,28.4974803,24.14460914,23.64189723,510050.SH
918,2018/10/11,44.98638034,40.23688236,31.09109915,26.18948562,25.01799343,510050.SH
919,2018/10/12,49.34761743,42.33699218,32.01167938,26.17257026,25.08149228,510050.SH
920,2018/10/15,38.30376012,37.09456512,32.12476295,26.34285862,25.20762877,510050.SH
921,2018/10/16,37.83692472,37.16130259,31.93276476,26.24762232,25.16448711,510050.SH
922,2018/10/17,38.36160695,35.95497623,31.85387032,26.26426964,25.14859477,510050.SH
923,2018/10/18,27.73001314,36.94140511,32.91442841,26.14114972,25.59669003,510050.SH
924,2018/10/19,31.71727331,40.49745686,34.22582148,27.18245601,26.29226443,510050.SH
925,2018/10/22,40.96942617,39.81579835,37.32815201,28.9064786,27.17121793,510050.SH
926,2018/10/23,52.43025455,43.87169383,39.38651013,30.06752565,27.99021688,510050.SH
927,2018/10/24,52.45055355,44.0079918,38.4565616,29.85574189,27.81466537,510050.SH
928,2018/10/25,46.78921764,37.34801348,38.29826737,29.85950618,27.82111558,510050.SH
929,2018/10/26,43.76160827,36.079862,38.34919453,29.88463804,27.72088764,510050.SH
930,2018/10/29,31.21297056,39.8251337,37.70816103,31.06757172,28.58183191,510050.SH
931,2018/10/30,29.15823311,40.47102791,38.04156984,30.86337972,28.70439555,510050.SH
932,2018/10/31,31.18411853,41.00438481,37.97184628,31.0603565,28.83992873,510050.SH
933,2018/11/1,31.40793194,38.67124767,38.05366692,31.08073631,28.49070057,510050.SH
934,2018/11/2,39.89200165,39.62626147,39.93580349,32.1998911,29.00265384,510050.SH
935,2018/11/5,27.58647543,34.05041098,36.21634619,32.38159731,29.06158401,510050.SH
936,2018/11/6,29.24943921,28.89835074,36.2247467,32.39168121,29.08098962,510050.SH
937,2018/11/7,29.89327148,29.08400965,36.31269752,32.2192268,28.46257933,510050.SH
938,2018/11/8,29.86637645,29.11565059,32.71464359,31.59017143,28.31391285,510050.SH
939,2018/11/9,15.73083377,31.25303516,32.90685626,32.05068213,28.31188184,510050.SH
940,2018/11/12,17.25245516,25.30381631,32.6141312,31.96513514,28.32674554,510050.SH
941,2018/11/13,19.61083891,24.80102975,32.70924384,31.91311432,28.30396459,510050.SH
942,2018/11/14,20.99013857,25.00408548,33.08020247,32.05753978,28.43337717,510050.SH
943,2018/11/15,23.67161918,25.73745228,32.10925621,32.13561133,28.04025984,510050.SH
944,2018/11/16,15.52300098,17.44039573,30.41075576,31.95712378,28.03997037,510050.SH
945,2018/11/19,17.42040625,18.12605964,26.55848146,32.10613704,28.00676993,510050.SH
946,2018/11/20,22.12657359,19.78532823,24.25234192,32.30577358,28.06006131,510050.SH
947,2018/11/21,19.10427291,19.57778491,24.15473707,31.70406728,27.88380561,510050.SH
948,2018/11/22,17.13184202,19.49119734,24.19277674,31.62513628,27.90637855,510050.SH
949,2018/11/23,19.76374686,17.8670689,24.77689155,31.87783565,28.09685881,510050.SH
950,2018/11/26,14.57976025,17.80521374,21.54449941,30.51467959,28.0798106,510050.SH
951,2018/11/27,11.92391423,17.07163305,21.06975797,30.40524393,27.79939345,510050.SH
952,2018/11/28,16.45477227,17.18434263,20.88497783,30.29792805,27.89586409,510050.SH
953,2018/11/29,16.41617336,15.82812201,20.86020976,30.3069297,27.90899476,510050.SH
954,2018/11/30,11.74224239,16.67641176,16.69427599,30.22564738,27.93053824,510050.SH
955,2018/12/3,11.74076941,14.93695991,16.21793965,27.7437781,27.92524555,510050.SH
956,2018/12/4,9.943282359,12.76014913,16.25468576,27.72796807,27.92549539,510050.SH
957,2018/12/5,9.237850123,12.92624136,16.15171235,27.74459674,27.75841742,510050.SH
958,2018/12/6,16.8461278,15.69536699,17.22366034,26.01136723,27.55011783,510050.SH
959,2018/12/7,14.24311623,13.48994653,15.42367516,25.37515658,27.50534483,510050.SH
960,2018/12/10,12.74625949,13.63215181,15.43390385,25.24748517,27.45350223,510050.SH
961,2018/12/11,12.23783798,13.65746266,15.1147163,25.25026709,27.38638945,510050.SH
962,2018/12/12,13.78362167,12.13110404,14.53281573,25.23492583,27.35802852,510050.SH
963,2018/12/13,12.60542292,14.29185119,14.77644338,24.77309774,27.47299719,510050.SH
964,2018/12/14,15.99428181,14.63418474,15.28259553,23.81139184,27.43779656,510050.SH
965,2018/12/17,14.9190071,14.34925095,14.25654524,21.06412183,27.42612186,510050.SH
966,2018/12/18,17.43491228,14.68086743,13.72865176,19.51343835,27.46970466,510050.SH
967,2018/12/19,17.93749468,15.08458154,14.05198262,19.5819395,27.05047788,510050.SH
968,2018/12/20,8.21189945,14.09700606,14.63473712,19.81449228,27.09186507,510050.SH
969,2018/12/21,8.247696182,14.66501484,14.19652724,19.96596095,27.18106868,510050.SH
970,2018/12/24,9.704520072,14.92332535,14.08202128,18.17918165,26.08251303,510050.SH
971,2018/12/25,9.924675367,14.477795,14.09405857,17.81799735,26.00700769,510050.SH
972,2018/12/26,9.682370113,13.85769217,13.1318147,17.43834596,25.79642292,510050.SH
973,2018/12/27,8.763657188,9.168527958,13.19869107,17.36370075,25.79979782,510050.SH
974,2018/12/28,7.816643286,10.59352475,12.80096412,14.73865234,25.67679515,510050.SH
975,2019/1/2,11.22378194,10.91839355,12.94686996,14.72360805,23.94250262,510050.SH
976,2019/1/3,12.16975681,11.51585606,12.90228422,14.78926436,23.9216517,510050.SH
977,2019/1/4,19.91944522,17.31648057,15.92169395,15.9625119,24.3959865,510050.SH
978,2019/1/7,20.06577526,15.94127908,14.88298154,15.89473987,22.85632281,510050.SH
979,2019/1/8,20.33915874,14.69028753,14.88181556,15.00973491,22.34059031,510050.SH
980,2019/1/9,16.02543575,15.68549312,15.51838086,15.27663244,22.35426904,510050.SH
981,2019/1/10,16.23929316,15.30912745,15.49518797,15.10915878,22.35272826,510050.SH
982,2019/1/11,9.558771362,14.72984655,15.82780809,15.00094669,22.40742645,510050.SH
983,2019/1/14,13.05333127,15.992266,14.94836298,14.7293135,21.9739229,510050.SH
984,2019/1/15,17.04240275,18.13574347,16.36805345,15.63769655,21.4746278,510050.SH
985,2019/1/16,16.64483258,15.489202,16.39780775,15.21162026,19.50050088,510050.SH
986,2019/1/17,17.56617313,16.10596268,15.91144486,14.72771105,18.26171748,510050.SH
987,2019/1/18,20.65647146,15.2693323,16.76085828,15.54373406,18.645736,510050.SH
988,2019/1/21,16.17578458,14.97495593,15.82179164,15.59486773,18.68996658,510050.SH
989,2019/1/22,17.86818965,16.7680495,15.71537501,15.30879011,18.79359959,510050.SH
990,2019/1/23,18.08452122,16.53614201,15.76541788,15.28087692,17.44660597,510050.SH
991,2019/1/24,17.50422192,16.53239345,15.56304905,15.30121,17.25490842,510050.SH
992,2019/1/25,14.4545671,17.02387142,15.49866508,15.37224811,17.22523165,510050.SH
993,2019/1/28,14.04391051,15.71734163,15.54024449,15.32152052,17.19651657,510050.SH
994,2019/1/29,9.443967445,13.58898288,15.59996695,15.2818835,15.70487262,510050.SH
995,2019/1/30,10.70156111,14.13134803,14.57598936,15.29093068,15.48820654,510050.SH
996,2019/1/31,13.46274519,14.88600369,15.09436496,15.75717731,15.80265925,510050.SH
997,2019/2/1,12.32350454,12.87952156,13.76409971,15.82531755,15.81954384,510050.SH
998,2019/2/11,11.34530484,13.19432012,13.7723394,15.22940459,15.92920645,510050.SH
999,2019/2/12,11.63535642,10.10589247,13.50505005,15.20251544,15.22971016,510050.SH
1000,2019/2/13,9.68632487,11.25532983,14.22075621,15.67067541,15.66148986,510050.SH
1001,2019/2/14,11.90530575,12.05170986,14.35528696,15.69062849,15.59729051,510050.SH
1002,2019/2/15,24.07143751,18.23519455,17.17324214,16.76798003,16.01022337,510050.SH
1003,2019/2/18,28.65664143,20.66473756,17.89655892,17.41529678,16.54118547,510050.SH
1004,2019/2/19,28.97144834,20.93924951,17.22404428,17.08352904,16.54600891,510050.SH
1005,2019/2/20,25.87831979,20.31571051,17.20266488,17.07998369,16.3511783,510050.SH
1006,2019/2/21,26.08358899,20.10749042,17.23268215,16.78807433,15.99698711,510050.SH
1007,2019/2/22,20.19998543,21.71407293,17.42129443,17.07328498,16.49265694,510050.SH
1008,2019/2/25,50.80287256,40.58213868,30.00460621,24.09096369,22.09088978,510050.SH
1009,2019/2/26,61.5800686,45.96169188,32.45607954,25.42684443,22.84211583,510050.SH
1010,2019/2/27,61.66506263,45.61116581,32.34359535,25.41442434,22.84131141,510050.SH
1011,2019/2/28,61.02628143,45.54347524,32.42457699,25.32168379,22.80655306,510050.SH
1012,2019/3/1,61.36594453,43.29250288,32.95079839,25.58990691,23.17356739,510050.SH
1013,2019/3/4,31.80979162,42.78544532,32.82052888,25.55537753,23.12710644,510050.SH
1014,2019/3/5,16.07946031,42.72867836,32.94507993,25.60010194,23.0982695,510050.SH
1015,2019/3/6,16.13810186,42.78282481,32.71545083,25.14918227,23.09727631,510050.SH
1016,2019/3/7,23.04095667,44.30768979,33.65448878,25.76287726,23.41925697,510050.SH
1017,2019/3/8,27.20613625,48.66718947,36.74753763,27.39004411,24.6382975,510050.SH
1018,2019/3/11,27.52297306,29.03886871,36.68775454,27.36389716,24.29693326,510050.SH
1019,2019/3/12,28.62935547,24.93165339,36.68861143,27.30654453,24.27953788,510050.SH
1020,2019/3/13,28.48406043,24.88997114,36.25541583,27.25508592,24.20967898,510050.SH
1021,2019/3/14,27.97795887,24.91931962,36.22571611,27.25401269,24.20985168,510050.SH
1022,2019/3/15,6.119754473,22.00805665,35.1116342,27.29315133,24.2810544,510050.SH
1023,2019/3/18,16.32015213,26.09063431,35.28988,27.62160682,24.65272895,510050.SH
1024,2019/3/19,20.2528409,26.38177139,35.5029159,27.54303039,24.55697238,510050.SH
1025,2019/3/20,20.31499254,26.35010442,35.51615385,27.54452774,24.54639448,510050.SH
1026,2019/3/21,21.37808895,24.91579658,35.49549226,27.540651,24.3943147,510050.SH
1027,2019/3/22,21.29399805,14.87664968,35.04889575,27.33628085,24.25641054,510050.SH
1028,2019/3/25,17.99647022,21.47338028,25.19098416,28.40461592,24.78437059,510050.SH
1029,2019/3/26,18.2537363,21.46008626,22.64672316,28.21546371,24.62214599,510050.SH
1030,2019/3/27,22.183706,22.2598006,23.02486458,28.26989811,24.68561992,510050.SH
1031,2019/3/28,22.29566607,22.28650977,23.03158486,28.29609871,24.64845301,510050.SH
1032,2019/3/29,37.09327964,28.51515439,25.13372196,29.4316307,25.49513392,510050.SH
1033,2019/4/1,26.21840492,27.17684829,25.99559941,29.66117099,25.68627704,510050.SH
1034,2019/4/2,25.12109605,26.66957395,25.99546977,29.67440553,25.70266162,510050.SH
1035,2019/4/3,25.19333812,26.88685913,26.18915868,29.62989894,25.47303594,510050.SH
1036,2019/4/4,21.78283498,26.90864658,25.56894585,29.58636171,25.53462331,510050.SH
1037,2019/4/8,13.17162099,26.65768998,21.07777942,29.58542931,25.29174979,510050.SH
1038,2019/4/9,9.52647296,19.5457897,21.09725285,29.55662465,25.27091987,510050.SH
1039,2019/4/10,8.063168072,18.44507466,21.09697929,29.55716624,25.22779927,510050.SH
1040,2019/4/11,17.95136775,22.90333903,22.53300996,29.80821997,25.58411545,510050.SH
1041,2019/4/12,14.28192236,22.92708387,22.61355251,29.81360793,25.60710868,510050.SH
1042,2019/4/15,14.09626456,15.88356603,22.46530052,29.11684385,25.60119952,510050.SH
1043,2019/4/16,30.27508318,21.18244824,23.79367155,29.720874,26.22468198,510050.SH
1044,2019/4/17,30.7053172,21.43933118,23.57700558,29.75066726,26.0885586,510050.SH
1045,2019/4/18,26.20035659,21.48100535,23.69527196,29.80571302,26.12720807,510050.SH
1046,2019/4/19,25.71227344,21.39123931,23.75086506,29.8099627,26.13494561,510050.SH
1047,2019/4/22,33.5840344,24.80830532,25.43138523,30.22544781,26.50144287,510050.SH
1048,2019/4/23,19.77189861,24.80292054,22.7544586,24.29417188,26.49733473,510050.SH
1049,2019/4/24,19.7807619,24.68378221,22.66768892,22.77847008,26.33545896,510050.SH
1050,2019/4/25,21.7857521,24.23809565,23.58639917,23.18891658,26.59773576,510050.SH
1051,2019/4/26,15.50053358,24.90745114,24.10454287,23.41390516,26.76539526,510050.SH
1052,2019/4/29,18.42136366,26.0355488,21.09071929,22.93174561,26.79362517,510050.SH
1053,2019/4/30,18.52921119,18.07270407,20.05340127,22.91599875,26.7791824,510050.SH
1054,2019/5/6,38.04070567,29.62204927,26.85984627,26.16989878,28.83752996,510050.SH
1055,2019/5/7,38.88499498,29.86786178,26.53504846,26.1628318,28.80510152,510050.SH
1056,2019/5/8,39.25479866,28.13652574,26.37960162,26.14085441,28.92514476,510050.SH
1057,2019/5/9,33.4144713,28.09520725,27.08888629,25.10654046,29.29632135,510050.SH
1058,2019/5/10,48.42934433,35.24502056,30.19790518,26.42797463,29.98050697,510050.SH
1059,2019/5/13,36.40641659,35.64643721,30.5445259,26.86931387,30.27238598,510050.SH
1060,2019/5/14,36.06959255,35.42892886,30.141366,26.91458916,30.09670649,510050.SH
1061,2019/5/15,38.90096936,37.98635326,31.36979138,27.4160455,30.36822997,510050.SH
1062,2019/5/16,33.13923148,36.90272052,31.42511968,27.29279546,29.97945951,510050.SH
1063,2019/5/17,26.42219257,37.1988144,28.70513352,26.87467763,29.90606447,510050.SH
1064,2019/5/20,23.651747,29.02361309,28.73272864,26.89276601,29.96957406,510050.SH
1065,2019/5/21,24.25542932,29.56320928,29.14000704,26.98918503,30.00436467,510050.SH
1066,2019/5/22,16.73340938,28.61005039,28.44417959,26.99930758,30.00831175,510050.SH
1067,2019/5/23,15.98222406,27.02676933,27.88160448,27.14238113,29.85093399,510050.SH
1068,2019/5/24,14.05940345,19.99608189,28.02144288,26.30924787,25.77005684,510050.SH
1069,2019/5/27,14.41045109,18.6367225,28.4036215,26.37969433,25.01170819,510050.SH
1070,2019/5/28,13.95638135,18.6569732,28.35880416,26.28017171,25.04627824,510050.SH
1071,2019/5/29,13.24846686,15.37135407,28.34362712,26.30954246,25.07155509,510050.SH
1072,2019/5/30,7.780621827,15.29190948,27.667974,24.61709112,24.58909551,510050.SH
1073,2019/5/31,9.414921635,12.05911613,27.5875595,24.07475882,24.57361206,510050.SH
1074,2019/6/3,8.196859264,11.07256149,21.72191444,24.11684686,24.5941681,510050.SH
1075,2019/6/4,8.561508231,10.99856176,21.80207526,23.97771401,24.61841431,510050.SH
1076,2019/6/5,6.531059552,10.71674651,21.06984905,23.68138288,24.38643778,510050.SH
1077,2019/6/6,6.779606634,8.959227531,19.62681141,23.67900017,23.25394732,510050.SH
1078,2019/6/10,12.64235944,10.63149432,16.09197983,23.95593706,23.37361348,510050.SH
1079,2019/6/11,22.80350707,16.40652862,17.39997267,24.9767135,23.99625212,510050.SH
1080,2019/6/12,22.08839856,16.73056934,17.29493905,24.63199888,24.01634148,510050.SH
1081,2019/6/13,22.23253497,16.78752883,15.78204163,24.63224115,24.02203389,510050.SH
1082,2019/6/14,21.39491247,16.63446052,15.77622411,24.63270644,23.92781547,510050.SH
1083,2019/6/17,20.60162025,16.3825271,14.13471033,22.90949544,23.33377561,510050.SH
1084,2019/6/18,5.76884934,16.3696763,13.62677715,22.94871946,23.29090358,510050.SH
1085,2019/6/19,11.9257096,16.81622302,14.37240561,23.37551204,23.52303711,510050.SH
1086,2019/6/20,22.83866495,21.71251001,17.89129445,24.74941908,24.47945105,510050.SH
1087,2019/6/21,22.21010219,20.99631886,16.94831969,24.12379928,24.47019533,510050.SH
1088,2019/6/24,22.49911592,21.11473404,16.97830622,24.12553153,23.7436449,510050.SH
1089,2019/6/25,28.63725291,20.5649492,18.1061889,24.36277271,23.92272082,510050.SH
1090,2019/6/26,27.97634392,20.27676179,18.13353503,24.05641067,23.83421246,510050.SH
1091,2019/6/27,15.20605242,20.44897392,18.47004108,24.09695156,23.954693,510050.SH
1092,2019/6/28,15.22503803,20.33749503,18.33578286,23.84755706,22.81392188,510050.SH
1093,2019/7/1,22.43896099,21.98690977,19.31063039,24.50474618,22.94440276,510050.SH
1094,2019/7/2,17.48501419,22.38682315,19.44399634,20.84895758,22.94654787,510050.SH
1095,2019/7/3,20.63015507,23.17998279,19.71129658,21.0520644,22.96336805,510050.SH
1096,2019/7/4,19.73768511,16.64885355,19.8180498,20.59024123,22.82893027,510050.SH
1097,2019/7/5,19.65491558,16.69836952,19.48986588,19.66351133,22.83893785,510050.SH
1098,2019/7/8,15.22699193,20.11524855,21.3438939,18.92652213,23.25841729,510050.SH
1099,2019/7/9,14.84902288,18.97167024,19.50825651,18.24602424,23.24223214,510050.SH
1100,2019/7/10,15.15402026,18.96812423,19.40272558,18.14276959,22.9575036,510050.SH
1101,2019/7/11,16.36156556,17.61187206,19.34847628,17.47790137,22.96401043,510050.SH
1102,2019/7/12,17.49099859,18.09747139,19.35293033,17.53241723,23.00964242,510050.SH
1103,2019/7/15,6.53680285,12.78347242,19.3807274,16.76686109,21.87191592,510050.SH
1104,2019/7/16,7.710416946,12.85377399,19.59137932,16.65695753,21.88998133,510050.SH
1105,2019/7/17,8.166256747,12.32140444,18.91863355,16.61939308,21.88855312,510050.SH
1106,2019/7/18,8.014377125,12.32411257,14.48622918,16.5957968,21.73729746,510050.SH
1107,2019/7/19,11.24462649,14.05401476,15.185032,16.40915464,21.42331099,510050.SH
1108,2019/7/22,12.0165582,9.373874164,15.30098269,16.52784127,21.45543328,510050.SH
1109,2019/7/23,11.36299199,9.184931261,14.51221976,16.44878458,21.45358112,510050.SH
1110,2019/7/24,12.8695935,10.32355791,14.91325573,16.52294642,21.31563903,510050.SH
1111,2019/7/25,12.03650217,10.8937202,14.45890902,16.58059327,21.2413427,510050.SH
1112,2019/7/26,10.31814773,10.48745242,14.45626413,16.50863567,21.05367755,510050.SH
1113,2019/7/29,7.986411885,10.54370361,11.82413868,16.47433901,21.05206841,510050.SH
1114,2019/7/30,7.4328408,9.81528161,11.90762688,16.46745818,18.34076937,510050.SH
1115,2019/7/31,10.47452202,11.17744436,11.88263361,16.57936934,18.46841199,510050.SH
1116,2019/8/1,9.258471012,12.01681825,12.17389934,16.7691253,18.2253574,510050.SH
1117,2019/8/2,11.6638392,12.87656315,13.11909332,17.24204,17.93236454,510050.SH
1118,2019/8/5,13.64257098,15.53313016,12.71611885,17.76762386,17.12994856,510050.SH
1119,2019/8/6,7.223506996,15.84209239,13.10922515,16.66577573,16.81415011,510050.SH
1120,2019/8/7,8.939450938,13.79013551,13.1454705,16.67864806,16.79462494,510050.SH
1121,2019/8/8,20.8240736,15.62747972,14.26212799,17.05108903,16.50540262,510050.SH
1122,2019/8/9,19.52014775,15.20248458,13.89848482,17.07296084,16.51751154,510050.SH
1123,2019/8/12,19.83034802,19.02977772,15.50523865,17.58380014,16.40265133,510050.SH
1124,2019/8/13,19.63415364,18.82974654,15.75014347,17.76706829,16.43788151,510050.SH
1125,2019/8/14,18.49610085,19.0760849,15.82148682,17.30467087,16.36831466,510050.SH
1126,2019/8/15,16.20965187,19.1742822,15.86074108,14.99305463,16.33423529,510050.SH
1127,2019/8/16,15.38496988,18.00453662,15.25718835,15.04556041,16.12814312,510050.SH
1128,2019/8/19,16.78807978,17.37441903,16.81982307,15.88126915,16.54971113,510050.SH
1129,2019/8/20,13.0496455,15.93548917,16.83643848,15.51475661,16.49738964,510050.SH
1130,2019/8/21,13.77286132,15.38631756,16.42455495,15.51350103,16.4579796,510050.SH
1131,2019/8/22,13.96856788,14.43013355,16.09962888,15.13917433,16.43284257,510050.SH
1132,2019/8/23,15.36314466,14.69139722,16.89016589,15.53170684,16.59740409,510050.SH
1133,2019/8/26,17.12319883,16.50257513,17.86228186,14.95489889,16.97856467,510050.SH
1134,2019/8/27,17.88960163,15.28487689,18.01943564,15.07956933,17.0062542,510050.SH
1135,2019/8/28,18.89945597,16.21666881,17.91339967,15.00681829,17.02548943,510050.SH
1136,2019/8/29,18.93584736,16.47289124,17.72343578,15.00808902,17.04714586,510050.SH
1137,2019/8/30,15.29435274,16.52430851,16.92196505,15.03992682,17.01672159,510050.SH
1138,2019/9/2,11.10538665,13.78783622,15.429112,14.21496791,16.90738724,510050.SH
1139,2019/9/3,10.17372215,13.72774546,14.74420441,14.18607279,16.02874243,510050.SH
1140,2019/9/4,9.867933354,14.73133126,14.81875211,14.46327764,16.14428579,510050.SH
1141,2019/9/5,7.544633481,15.33308694,14.49629863,14.65731028,16.24408943,510050.SH
1142,2019/9/6,7.775532851,14.85536943,14.52067779,14.79447525,16.3497517,510050.SH
1143,2019/9/9,10.416027,10.79344524,13.71300023,14.80454497,16.3572128,510050.SH
1144,2019/9/10,11.87248402,11.28316782,13.07839284,14.75263454,16.3794133,510050.SH
1145,2019/9/11,12.26063119,10.60856371,13.36311854,14.78444777,16.11792769,510050.SH
1146,2019/9/12,13.54207083,10.8983728,13.8759162,15.05943918,14.82681589,510050.SH
1147,2019/9/16,12.04299238,11.82760254,14.1192029,14.85864545,14.8584353,510050.SH
1148,2019/9/17,16.3961409,15.04483925,14.07596149,15.32677948,15.21400886,510050.SH
1149,2019/9/18,17.38284952,15.11141456,14.10698042,15.37370832,14.97542245,510050.SH
1150,2019/9/19,17.15187461,14.18381351,14.08589483,15.19193638,14.97312699,510050.SH
1151,2019/9/20,13.06945098,13.24893651,14.08695634,15.05899768,14.73866721,510050.SH
1152,2019/9/23,14.41706711,12.82910843,13.96126675,15.30331084,14.90820769,510050.SH
1153,2019/9/24,9.796507974,12.97675151,12.44006099,15.3075673,14.151214,510050.SH
1154,2019/9/25,8.691883861,12.96453731,12.35708498,15.30734594,14.16430369,510050.SH
